address,userName,category,total_score,rank_score,pnl_score,consistency_score,volume_score,recency_score,first_rank,last_rank,rank_change,first_pnl,last_pnl,pnl_change,pnl_growth_pct,appearances,avg_volume,days_tracked,score_rank
0xa61ef8773ec2e821962306ca87d4b57e39ff0abd,risk-manager,economics,30.07,0.0,0.07,10.0,15.0,5.0,43,62,-19,683.1222683565575,687.1832255115733,4.060957155015785,0.59,3,452707.17,0,74
0x8e9eedf20dfa70956d49f608a205e402d9df38e4,Karajan,economics,30.0,0.0,0.0,10.0,15.0,5.0,44,88,-44,1456.024582554397,249.36231767808204,-1206.662264876315,-82.87,3,381911.68,5,75
0xa3ad70cf48a2f2b44163e798223c01a2c2536866,rated,economics,29.62,0.0,0.0,10.0,14.62,5.0,52,53,-1,1279.9034857944862,434.4523297951746,-845.4511559993116,-66.06,3,124622.14,5,76
0x1223987eb4bf8564a932f43e3cec9f28b5ced424,blurp5185188,economics,29.2,0.0,13.34,10.0,0.85,5.0,39,66,-27,1630.4777799427825,3371.0081959671224,1740.53041602434,106.75,3,7258.99,4,77
0xfbfd14dd4bb607373119de95f1d4b21c3b6c0029,XAEA12Archangel,economics,28.85,0.91,1.28,6.67,15.0,5.0,76,73,3,767.3999279369054,845.8101729523987,78.41024501549327,10.22,2,2257945.48,2,78
0x8da4d0b535b1eb694f79de7ded3aaf48b3d068b8,0x8Da4d0b535b1EB694f79DE7deD3AaF48B3d068B8-1760488556898,economics,28.46,16.67,0.0,6.67,0.13,5.0,90,35,55,665.1115463533479,624.2281674000005,-40.883378953347346,-6.15,2,1111.12,5,79
0xa8cb1c966c7975466f6e6bd8f6098e5ef0dfea19,Thumos,economics,28.2,1.52,1.73,16.67,3.3,5.0,58,53,5,516.9535942230004,588.3026609160006,71.34906669300017,13.8,5,28100.38,3,80
0x89e75fd541c6cb6549f13e98c78b971c8f3e50e9,ClaudeAI,economics,27.58,0.91,0.0,6.67,15.0,5.0,11,8,3,3917.294756907286,2831.5756503680022,-1085.7191065392835,-27.72,2,332790.02,4,81
0x6480542954b70a674a74bd1a6015dec362dc8dc5,tripping,economics,26.67,0.0,0.0,6.67,15.0,5.0,14,24,-10,3700.192715815002,2079.909876000005,-1620.2828398149968,-43.79,2,5973065.75,2,82
0x68c24bf4a8ad4d79a6fe4b8eec6f93a02dfd1711,mombil,economics,26.67,0.0,0.0,6.67,15.0,5.0,12,60,-48,4367.338272038629,985.3571775638266,-3381.9810944748024,-77.44,2,229863.06,2,83
0x7744bfd749a70020d16a1fcbac1d064761c9999e,chungguskhan,economics,26.67,0.0,0.0,6.67,15.0,5.0,6,47,-41,41520.96805832836,704.448238709534,-40816.51981961883,-98.3,2,168640.68,2,84
0xed107a85a4585a381e48c7f7ca4144909e7dd2e5,bobe2,economics,26.67,0.0,0.0,6.67,15.0,5.0,1,45,-44,16651.157912709867,733.693193161278,-15917.464719548589,-95.59,2,574418.57,4,85
0x5ee1c416fbe1c3e6a8bc51b74dd816c43276e116,WuTangClan,economics,26.67,0.0,0.0,6.67,15.0,5.0,32,66,-34,1754.081773112528,435.1269060488703,-1318.9548670636577,-75.19,2,1845851.09,4,86
0xa66c20d2dcc15cd2d14766a53295cea11406f291,hahahahaa,economics,25.64,0.0,0.0,10.0,10.64,5.0,10,75,-65,4619.104284229994,290.60450937999576,-4328.499774849998,-93.71,3,90706.05,5,87
